No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1676,986.059376,192.168.11.41,192.168.11.40,TCP,74,0.007676,,,49502  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=48475439 TSecr=0 WS=128
1677,986.05951,192.168.11.40,192.168.11.41,TCP,74,0.000134,,,"6000  >  49502 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2499566969 TSecr=48475439 WS=128"
1678,986.066067,192.168.11.41,192.168.11.40,TCP,66,0.006557,,,49502  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=48475445 TSecr=2499566969
1679,986.066588,192.168.11.41,192.168.11.40,TCP,93,0.000521,,,"49502  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=48475446 TSecr=2499566969 [TCP segment of a reassembled PDU]"
1680,986.066639,192.168.11.41,192.168.11.40,TCP,66,0.000051,,,"49502  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=48475446 TSecr=2499566969"
1681,986.066667,192.168.11.40,192.168.11.41,TCP,66,0.000028,,,6000  >  49502 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2499566976 TSecr=48475446
1682,986.067704,192.168.11.40,192.168.11.41,TCP,66,0.001037,,,"6000  >  49502 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2499566977 TSecr=48475446"
1683,986.073713,192.168.11.41,192.168.11.40,TCP,66,0.006009,,,49502  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48475453 TSecr=2499566977
1684,997.167062,192.168.11.40,192.168.11.39,TCP,74,11.093349,,,49944  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245669539 TSecr=0 WS=128
1685,997.174216,192.168.11.39,192.168.11.40,TCP,74,0.007154,,,"6000  >  49944 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694642656 TSecr=4245669539 WS=128"
