No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
516,281.822329,192.168.11.21,192.168.11.28,TCP,66,0.006951,,,6000  >  57276 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=187364301 TSecr=3782688573
517,281.82271,192.168.11.21,192.168.11.28,TCP,66,0.000381,,,"6000  >  57276 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=187364302 TSecr=3782688573"
518,281.822753,192.168.11.28,192.168.11.21,TCP,66,0.000043,,,57276  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3782688580 TSecr=187364302
519,281.849944,192.168.11.28,255.255.255.255,UDP,209,0.027191,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226a6a6a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,41454  >  7000 Len=167
520,281.85556,192.168.11.7,192.168.11.28,TCP,74,0.005616,œ,,57374  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=892446492 TSecr=0 WS=128
521,281.855704,192.168.11.28,192.168.11.7,TCP,74,0.000144,,,"6000  >  57374 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2938990352 TSecr=892446492 WS=128"
522,281.86263,192.168.11.7,192.168.11.28,TCP,66,0.006926,,,57374  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=892446499 TSecr=2938990352
523,281.863283,192.168.11.7,192.168.11.28,TCP,93,0.000653,,,"57374  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=892446499 TSecr=2938990352 [TCP segment of a reassembled PDU]"
524,281.863378,192.168.11.28,192.168.11.7,TCP,66,0.000095,,,6000  >  57374 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2938990360 TSecr=892446499
525,281.863488,192.168.11.7,192.168.11.28,TCP,66,0.00011,,,"57374  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=892446499 TSecr=2938990352"
