No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
75,29.149379,192.168.11.10,192.168.11.30,TCP,66,0.000428,,,"6000  >  49686 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2557216205 TSecr=3849873019"
76,29.149425,192.168.11.30,192.168.11.10,TCP,66,0.000046,,,49686  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3849873027 TSecr=2557216205
77,29.177757,192.168.11.30,255.255.255.255,UDP,209,0.028332,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022686868222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48511  >  7000 Len=167
78,29.183379,192.168.11.21,192.168.11.30,TCP,74,0.005622,œ,,45318  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2644845967 TSecr=0 WS=128
79,29.183488,192.168.11.30,192.168.11.21,TCP,74,0.000109,,,"6000  >  45318 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1804958075 TSecr=2644845967 WS=128"
80,29.190114,192.168.11.21,192.168.11.30,TCP,66,0.006626,,,45318  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2644845973 TSecr=1804958075
81,29.190607,192.168.11.21,192.168.11.30,TCP,93,0.000493,,,"45318  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2644845974 TSecr=1804958075 [TCP segment of a reassembled PDU]"
82,29.190691,192.168.11.30,192.168.11.21,TCP,66,0.000084,,,6000  >  45318 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1804958082 TSecr=2644845974
83,29.190759,192.168.11.21,192.168.11.30,TCP,66,0.000068,,,"45318  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2644845974 TSecr=1804958075"
84,29.19196,192.168.11.30,192.168.11.21,TCP,66,0.001201,,,"6000  >  45318 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1804958083 TSecr=2644845974"
85,29.197806,192.168.11.21,192.168.11.30,TCP,66,0.005846,,,45318  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2644845981 TSecr=1804958083
86,36.293065,192.168.11.30,192.168.11.10,TCP,74,7.095259,,,46040  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3849880170 TSecr=0 WS=128
87,36.299767,192.168.11.10,192.168.11.30,TCP,74,0.006702,,,"6000  >  46040 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2557223355 TSecr=3849880170 WS=128"
88,36.299911,192.168.11.30,192.168.11.10,TCP,66,0.000144,,,46040  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3849880177 TSecr=2557223355
89,36.300207,192.168.11.30,192.168.11.10,TCP,93,0.000296,,,"46040  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3849880177 TSecr=2557223355 [TCP segment of a reassembled PDU]"
